,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,city,age,age_since_reno
276,2014-05-08 ,835000.0,4.0,2.0,1910,6960,1.5,5,1910,0,Seattle,79,0
277,2014-05-08 ,499000.0,2.0,1.5,1110,957,2.0,3,930,180,Seattle,15,0
278,2014-05-08 ,321950.0,2.0,1.25,860,1277,2.0,3,860,0,Seattle,13,0
279,2014-05-08 ,494000.0,3.0,2.5,2310,4729,2.0,3,2310,0,Kenmore,9,0
280,2014-05-08 ,441750.0,2.0,1.5,1020,1060,3.0,3,1020,0,Seattle,12,0
281,2014-05-08 ,438000.0,2.0,1.0,980,1179,2.0,3,980,0,Seattle,10,0
282,2014-05-09 ,352000.0,3.0,2.25,1640,11050,1.0,4,1640,0,Renton,48,0
283,2014-05-09 ,765000.0,4.0,2.75,2790,10819,2.0,3,2790,0,Issaquah,24,0
284,2014-05-09 ,460000.0,4.0,1.75,1750,5500,1.5,5,1050,700,Seattle,94,0
285,2014-05-09 ,224500.0,4.0,1.0,1430,8355,1.5,4,1430,0,Auburn,37,0
286,2014-05-09 ,254000.0,3.0,2.5,1850,4597,2.0,3,1850,0,Covington,17,0
287,2014-05-09 ,920000.0,4.0,3.0,3750,11025,2.0,3,3750,0,Sammamish,44,0
288,2014-05-09 ,402500.0,4.0,2.5,2600,11951,2.0,3,2600,0,Federal Way,32,20
289,2014-05-09 ,604000.0,4.0,2.5,2260,7753,2.0,3,2260,0,Issaquah,31,0
290,2014-05-09 ,565000.0,4.0,2.25,2470,7447,2.0,3,2470,0,Lake Forest Park,36,0
291,2014-05-09 ,445000.0,4.0,2.0,1650,6000,1.0,5,1000,650,Seattle,61,0
292,2014-05-09 ,195000.0,2.0,1.0,720,18000,1.0,3,720,0,Seattle,70,15
293,2014-05-09 ,387000.0,3.0,2.25,1445,1606,2.0,3,1300,145,Issaquah,17,0
294,2014-05-09 ,490000.0,2.0,1.0,1840,3300,1.5,4,1130,710,Seattle,110,0
295,2014-05-09 ,303500.0,3.0,1.5,1060,10464,1.0,4,1060,0,Kirkland,47,0
296,2014-05-09 ,270000.0,3.0,1.5,1500,6337,1.0,5,1500,0,Seattle,67,0
297,2014-05-09 ,323000.0,4.0,2.75,1970,7213,1.0,3,1170,800,Renton,43,16
298,2014-05-09 ,382000.0,3.0,3.25,1410,1253,3.0,3,1410,0,Seattle,15,0
299,2014-05-09 ,280000.0,4.0,2.0,2190,14439,1.0,4,1180,1010,Auburn,43,0
300,2014-05-09 ,260000.0,3.0,2.0,1920,8075,1.0,4,1510,410,Federal Way,51,0
301,2014-05-09 ,201500.0,3.0,1.0,1160,8320,1.0,4,1160,0,Kent,61,0
302,2014-05-09 ,536500.0,4.0,1.75,2000,4000,1.5,5,1450,550,Seattle,94,0
303,2014-05-09 ,248000.0,4.0,3.0,2163,5883,2.0,3,2163,0,Algona,14,0
304,2014-05-09 ,580000.0,4.0,2.5,2840,6268,2.0,3,2840,0,Kenmore,22,14
305,2014-05-09 ,463000.0,2.0,1.0,1150,4400,1.0,4,1150,0,Seattle,115,0
306,2014-05-09 ,742500.0,4.0,2.75,3100,3773,2.0,3,2000,1100,Seattle,101,24
307,2014-05-09 ,260000.0,3.0,2.5,1420,14850,1.0,4,1020,400,Kent,57,0
308,2014-05-09 ,312000.0,4.0,2.25,1930,7452,1.0,3,1430,500,Kent,36,0
309,2014-05-09 ,566000.0,3.0,2.25,1660,10140,1.0,4,1370,290,Redmond,40,0
310,2014-05-09 ,511555.0,3.0,2.0,1400,7293,1.0,4,1400,0,Bellevue,57,0
311,2014-05-09 ,583000.0,4.0,2.5,2660,4000,2.0,3,2660,0,Redmond,19,0
312,2014-05-09 ,290000.0,4.0,2.5,2000,13300,1.0,4,1200,800,Auburn,52,0
313,2014-05-09 ,311100.0,4.0,2.25,2130,8078,1.0,4,1380,750,Renton,43,0
314,2014-05-09 ,325000.0,3.0,2.25,1352,1694,3.0,3,1352,0,Seattle,13,0
315,2014-05-09 ,315000.0,5.0,1.75,2320,8100,1.0,4,1160,1160,Burien,64,0
316,2014-05-09 ,330000.0,4.0,2.5,1940,3784,2.0,3,1940,0,Renton,17,0
317,2014-05-09 ,481450.0,3.0,2.0,1410,4800,1.0,3,1410,0,Seattle,80,24
318,2014-05-09 ,234950.0,3.0,1.0,1360,9948,1.0,3,1360,0,Black Diamond,43,16
319,2014-05-09 ,251000.0,3.0,1.75,1220,7250,1.0,3,1220,0,North Bend,58,17
320,2014-05-09 ,833000.0,4.0,2.75,3780,10308,2.0,3,3780,0,Sammamish,21,0
321,2014-05-09 ,542500.0,4.0,2.5,2330,14289,2.0,4,2330,0,Bellevue,42,20
322,2014-05-09 ,252500.0,3.0,1.0,1030,6127,1.0,3,880,150,Seattle,73,8
323,2014-05-09 ,465000.0,4.0,2.5,1930,9653,1.0,4,1930,0,Federal Way,52,0
324,2014-05-09 ,225000.0,3.0,2.5,2000,9202,2.0,4,2000,0,Maple Valley,28,0
325,2014-05-09 ,270000.0,3.0,2.0,1690,9583,1.0,4,1690,0,Renton,51,0
326,2014-05-09 ,536000.0,3.0,1.75,1300,5413,1.5,3,1300,0,Seattle,95,28
327,2014-05-09 ,445000.0,2.0,2.0,1150,6634,1.0,3,860,290,Seattle,80,24
328,2014-05-09 ,320000.0,4.0,2.25,2310,7490,2.0,3,2310,0,Renton,40,0
329,2014-05-09 ,769900.0,4.0,3.5,2730,3047,2.0,3,2400,330,Seattle,14,0
330,2014-05-09 ,212000.0,2.0,1.5,1020,1525,2.0,3,1020,0,Seattle,16,17
331,2014-05-09 ,376000.0,3.0,2.0,1340,1384,3.0,3,1340,0,Seattle,12,0
332,2014-05-09 ,324000.0,3.0,2.25,998,904,2.0,3,798,200,Seattle,13,0
333,2014-05-10 ,549900.0,5.0,2.75,3060,7015,1.0,5,1600,1460,Seattle,41,0
334,2014-05-10 ,320000.0,3.0,2.5,2130,6969,2.0,3,2130,0,Maple Valley,17,0
335,2014-05-10 ,875000.0,4.0,2.0,2520,6000,1.0,3,1400,1120,Seattle,99,13
336,2014-05-10 ,265000.0,4.0,1.0,1940,9533,1.0,3,1080,860,Kent,58,17
337,2014-05-10 ,394950.0,3.0,2.5,1350,1250,3.0,3,1270,80,Seattle,14,0
338,2014-05-11 ,842500.0,4.0,2.5,2160,5298,2.5,4,2160,0,Seattle,118,0
339,2014-05-11 ,368000.0,3.0,2.5,1370,1350,2.0,3,1010,360,Seattle,13,0
340,2014-05-12 ,885000.0,4.0,2.5,2830,5000,2.0,3,2830,0,Seattle,25,0
341,2014-05-12 ,453246.0,3.0,2.5,2010,2287,2.0,3,1390,620,Issaquah,6,0
342,2014-05-12 ,927000.0,4.0,2.75,3300,12090,2.0,3,3300,0,Clyde Hill,67,0
343,2014-05-12 ,490000.0,2.0,2.5,1230,1391,2.0,3,870,360,Seattle,16,17
344,2014-05-12 ,341000.0,3.0,1.5,1720,7119,1.5,4,1720,0,Shoreline,68,0
345,2014-05-12 ,255000.0,2.0,1.0,1220,2500,1.0,3,770,450,Seattle,110,14
346,2014-05-12 ,350000.0,2.0,1.0,910,4500,1.5,4,910,0,Seattle,114,30
347,2014-05-12 ,750000.0,4.0,2.5,2980,4930,2.0,3,2890,90,Bellevue,20,0
348,2014-05-12 ,372500.0,5.0,3.0,2480,10090,1.0,3,1300,1180,Seattle,16,17
349,2014-05-12 ,410000.0,3.0,2.25,2200,16921,2.0,3,2200,0,Maple Valley,33,20
350,2014-05-12 ,360000.0,4.0,2.0,1730,5500,1.0,5,1010,720,Seattle,77,0
351,2014-05-12 ,225000.0,3.0,1.0,990,8012,1.0,4,990,0,Renton,54,0
352,2014-05-12 ,647000.0,4.0,2.5,3040,6887,2.0,3,3040,0,Sammamish,21,0
353,2014-05-12 ,185000.0,3.0,1.5,1370,8470,1.0,4,1370,0,Auburn,59,19
354,2014-05-12 ,335000.0,3.0,2.5,1940,4927,2.0,3,1940,0,Renton,16,17
355,2014-05-12 ,210000.0,3.0,2.5,1040,2643,2.0,3,720,320,Seattle,16,17
356,2014-05-12 ,522000.0,4.0,2.25,1800,8623,1.0,4,1360,440,Kirkland,40,0
357,2014-05-12 ,770000.0,3.0,1.75,1720,5000,1.0,3,1720,0,Seattle,66,6
358,2014-05-12 ,499950.0,3.0,1.0,980,6380,1.0,3,760,220,Seattle,79,26
359,2014-05-12 ,751000.0,4.0,2.5,3110,6142,2.0,3,3110,0,Redmond,16,17
360,2014-05-12 ,465000.0,3.0,1.5,2020,11358,1.0,4,1190,830,Kirkland,64,0
361,2014-05-12 ,850000.0,4.0,1.75,2350,11914,1.0,4,2350,0,Mercer Island,59,19
362,2014-05-12 ,947500.0,4.0,2.25,3290,12329,1.5,4,3290,0,Mercer Island,52,0
363,2014-05-12 ,302000.0,5.0,2.25,2180,7813,2.0,3,2180,0,Maple Valley,34,0
364,2014-05-12 ,500000.0,2.0,2.25,1290,1334,3.0,3,1290,0,Seattle,13,0
365,2014-05-12 ,201000.0,3.0,1.0,1460,9750,1.0,4,1460,0,Kent,51,0
366,2014-05-12 ,265000.0,2.0,1.0,1290,2828,2.0,3,1290,0,Redmond,12,0
367,2014-05-12 ,870300.0,4.0,2.5,2350,3150,1.5,4,1690,660,Seattle,110,0
368,2014-05-12 ,339000.0,3.0,1.0,1080,8100,1.0,4,1080,0,Shoreline,65,11
369,2014-05-12 ,690000.0,4.0,2.5,2670,13463,2.0,4,2670,0,Issaquah,31,0
370,2014-05-12 ,788000.0,4.0,3.25,3680,5759,2.0,3,2840,840,Issaquah,17,0
371,2014-05-12 ,315275.0,3.0,1.75,1440,8040,1.0,3,960,480,Seattle,69,26
372,2014-05-12 ,368000.0,3.0,1.0,1280,9898,1.0,3,1280,0,Woodinville,52,23
373,2014-05-12 ,156000.0,3.0,1.0,970,8580,1.0,3,970,0,Federal Way,61,31
374,2014-05-12 ,420000.0,2.0,2.5,1480,1369,3.0,3,1480,0,Redmond,11,0
375,2014-05-12 ,192000.0,2.0,1.0,700,10540,1.0,3,700,0,Normandy Park,67,0
376,2014-05-12 ,910000.0,3.0,2.0,2700,6120,1.0,4,1350,1350,Seattle,58,0
377,2014-05-12 ,840000.0,4.0,2.75,2600,2750,1.5,3,1620,980,Seattle,84,0
378,2014-05-12 ,300000.0,2.0,1.75,1360,8100,1.0,3,860,500,Seattle,45,0
379,2014-05-12 ,505000.0,4.0,2.5,2780,6369,1.0,3,1590,1190,Kirkland,42,0
380,2014-05-12 ,746000.0,3.0,2.5,2620,8950,2.0,3,2620,0,Bellevue,28,0
381,2014-05-12 ,211000.0,3.0,1.5,1350,7620,1.0,5,1350,0,Burien,79,0
382,2014-05-12 ,675000.0,4.0,3.0,2400,3340,1.0,4,1200,1200,Seattle,56,0
383,2014-05-12 ,630000.0,4.0,2.0,1770,6000,2.0,5,1770,0,Seattle,109,39
384,2014-05-12 ,301500.0,2.0,1.5,830,1333,2.0,3,830,0,Seattle,15,0
385,2014-05-12 ,369000.0,2.0,2.5,980,895,2.0,3,670,310,Seattle,11,0
386,2014-05-12 ,635000.0,3.0,2.5,1570,1433,3.0,3,1570,0,Seattle,10,0
387,2014-05-12 ,1033888.0,4.0,3.25,3270,5187,2.0,3,3110,160,Redmond,6,0
388,2014-05-12 ,383000.0,4.0,2.5,2160,6223,2.0,3,2160,0,Maple Valley,10,0
389,2014-05-13 ,455000.0,4.0,2.5,3360,7685,2.0,3,3360,0,Renton,19,0
390,2014-05-13 ,625000.0,3.0,3.5,1810,1846,2.0,4,1440,370,Seattle,11,0
391,2014-05-13 ,651000.0,4.0,2.5,2740,7140,2.0,3,2740,0,Sammamish,27,0
392,2014-05-13 ,757000.0,3.0,3.25,3190,5283,2.0,3,3190,0,Issaquah,13,0
393,2014-05-13 ,460000.0,3.0,2.25,2350,10450,1.0,3,1390,960,Kenmore,43,16
394,2014-05-13 ,267345.0,4.0,2.25,2510,8165,1.0,4,1610,900,Federal Way,48,0
395,2014-05-13 ,530000.0,2.0,2.0,1680,4950,1.0,3,1680,0,Redmond,14,0
396,2014-05-13 ,449500.0,3.0,2.0,1770,6610,1.0,4,960,810,Shoreline,66,41
397,2014-05-13 ,289000.0,3.0,1.0,1090,7315,1.0,5,1090,0,Renton,39,0
398,2014-05-13 ,373000.0,5.0,2.5,3001,5710,2.0,3,3001,0,Kent,14,0
399,2014-05-13 ,525000.0,5.0,3.0,2450,4591,2.0,3,2450,0,Seattle,26,0
400,2014-05-13 ,550000.0,4.0,2.0,2250,7500,1.0,5,1200,1050,Bellevue,64,0
401,2014-05-13 ,523000.0,3.0,1.5,1240,7735,1.0,4,1240,0,Bellevue,63,19
402,2014-05-13 ,628000.0,4.0,2.0,2260,6000,1.0,3,1430,830,Seattle,62,16
403,2014-05-13 ,581000.0,4.0,1.75,2090,8164,1.0,4,1070,1020,Redmond,57,0
404,2014-05-13 ,245000.0,5.0,1.75,2020,7902,1.0,3,1220,800,Seattle,58,17
405,2014-05-13 ,415000.0,3.0,1.75,1960,5000,1.0,5,980,980,Seattle,109,36
406,2014-05-13 ,225000.0,3.0,1.5,1250,7500,1.0,3,1250,0,Kent,53,9
407,2014-05-13 ,287000.0,3.0,2.25,1490,9600,1.0,4,1170,320,Duvall,33,0
408,2014-05-13 ,700000.0,3.0,2.5,2030,8398,2.0,4,2030,0,Bellevue,45,0
409,2014-05-13 ,475000.0,4.0,2.5,3740,8700,1.0,3,2260,1480,Renton,16,17
410,2014-05-13 ,575000.0,3.0,1.75,1580,11750,1.0,4,1180,400,Seattle,69,21
411,2014-05-13 ,771000.0,3.0,2.25,1780,6120,1.5,4,1390,390,Seattle,93,0
412,2014-05-13 ,155000.0,2.0,1.0,910,6232,1.0,3,910,0,Seattle,77,18
413,2014-05-13 ,645000.0,3.0,2.5,1740,13750,2.0,4,1740,0,Bellevue,45,0
414,2014-05-13 ,350000.0,3.0,2.5,2010,14298,2.0,3,2010,0,Vashon,43,16
415,2014-05-13 ,717000.0,3.0,1.5,1310,3880,1.0,3,1090,220,Seattle,64,19
416,2014-05-13 ,225000.0,3.0,1.0,1040,6535,1.0,3,1040,0,Seattle,73,8
417,2014-05-13 ,345000.0,3.0,1.75,1090,7200,1.0,3,1090,0,Kirkland,52,23
418,2014-05-13 ,230000.0,2.0,0.75,650,5360,1.0,4,650,0,Seattle,89,0
419,2014-05-13 ,90000.0,2.0,1.0,790,2640,1.0,3,790,0,Kirkland,47,7
420,2014-05-13 ,675000.0,4.0,2.5,3000,5548,2.0,3,3000,0,Newcastle,14,0
421,2014-05-13 ,780000.0,3.0,1.75,2340,10495,1.0,4,2340,0,Mercer Island,53,0
422,2014-05-13 ,370000.0,3.0,1.75,1650,8254,1.0,5,1060,590,Shoreline,69,0
423,2014-05-13 ,665000.0,3.0,2.0,1940,5820,1.5,5,1150,790,Seattle,76,0
424,2014-05-13 ,620000.0,3.0,1.0,1710,4050,1.5,3,1710,0,Seattle,111,16
425,2014-05-13 ,1105000.0,4.0,1.5,2740,4000,2.0,5,1930,810,Seattle,115,0
426,2014-05-13 ,450000.0,3.0,2.75,1250,892,2.0,3,1040,210,Seattle,10,0
427,2014-05-13 ,635000.0,4.0,1.75,1950,13320,1.0,4,1370,580,Bellevue,51,0
428,2014-05-13 ,580000.0,5.0,2.0,2290,7125,1.0,3,1190,1100,Bellevue,56,20
429,2014-05-13 ,285000.0,3.0,1.0,1090,8640,1.0,4,1090,0,Burien,47,0
430,2014-05-13 ,375000.0,3.0,1.0,1190,9486,1.0,4,1190,0,Normandy Park,67,37
431,2014-05-13 ,560000.0,3.0,1.0,1440,5000,2.0,3,1440,0,Seattle,110,14
432,2014-05-13 ,405000.0,4.0,1.75,2180,13529,1.0,3,1090,1090,Lake Forest Park,64,19
433,2014-05-13 ,413000.0,4.0,1.0,1410,6000,1.0,3,810,600,Seattle,95,18
434,2014-05-13 ,287600.0,3.0,2.5,1950,8251,2.0,3,1950,0,Auburn,30,11
435,2014-05-13 ,225000.0,3.0,1.0,1660,7210,1.0,3,1100,560,Auburn,57,12
436,2014-05-13 ,319000.0,3.0,1.0,1390,12823,1.0,4,1390,0,Woodinville,52,0
437,2014-05-13 ,322500.0,3.0,2.0,1350,14200,1.0,3,1350,0,Duvall,31,0
438,2014-05-13 ,570000.0,3.0,2.0,1530,5401,1.0,4,1530,0,Seattle,83,0
439,2014-05-13 ,465000.0,3.0,1.5,1270,5112,1.0,3,1270,0,Seattle,70,15
440,2014-05-13 ,435000.0,4.0,2.25,2140,6355,2.0,3,2140,0,Snoqualmie,18,0
441,2014-05-13 ,525000.0,3.0,3.5,2876,5086,2.0,3,2360,516,Woodinville,13,0
442,2014-05-13 ,525000.0,3.0,2.5,1580,1161,2.0,3,1010,570,Seattle,12,0
443,2014-05-13 ,870000.0,4.0,2.5,3520,6773,2.5,3,2650,870,Seattle,14,0
444,2014-05-13 ,505000.0,4.0,2.5,2790,5602,2.0,3,2790,0,Renton,11,0
445,2014-05-13 ,330000.0,3.0,2.5,1450,5008,1.0,3,840,610,Seattle,13,0
446,2014-05-14 ,385000.0,4.0,1.75,1620,4980,1.0,4,860,760,Seattle,73,32
447,2014-05-14 ,306000.0,3.0,1.5,1220,1086,3.0,3,1220,0,Seattle,13,0
448,2014-05-14 ,546000.0,3.0,1.75,2000,5000,1.0,4,1110,890,Seattle,99,0
449,2014-05-14 ,925000.0,4.0,2.5,2190,7350,2.5,5,2190,0,Mercer Island,62,0
450,2014-05-14 ,542000.0,4.0,1.75,1900,8250,1.0,4,950,950,Bellevue,65,11
451,2014-05-14 ,800000.0,3.0,1.0,1700,4400,1.5,4,1700,0,Seattle,114,30
452,2014-05-14 ,620000.0,5.0,2.5,2540,3832,2.0,5,1760,780,Seattle,91,0
453,2014-05-14 ,345000.0,3.0,2.25,2120,15003,2.0,3,2120,0,Renton,36,0
454,2014-05-14 ,530000.0,4.0,2.75,2450,15002,1.0,5,2450,0,Normandy Park,46,0
455,2014-05-14 ,155000.0,2.0,1.0,700,5200,1.0,5,700,0,Renton,68,22
456,2014-05-14 ,266000.0,3.0,2.5,1780,7214,1.0,4,1400,380,Kent,34,0
457,2014-05-14 ,257200.0,3.0,2.0,1850,8250,1.0,4,1150,700,Auburn,68,0
458,2014-05-14 ,265000.0,3.0,2.0,1570,5706,1.0,3,1570,0,Auburn,22,14
459,2014-05-14 ,372220.0,3.0,1.0,1290,5500,1.0,3,980,310,Seattle,69,26
460,2014-05-14 ,337500.0,5.0,2.0,1700,7314,1.0,3,1000,700,Seattle,64,19
461,2014-05-14 ,582500.0,2.0,1.5,1159,4800,1.0,3,1159,0,Seattle,72,26
462,2014-05-14 ,489200.0,3.0,2.75,1850,9600,1.5,5,1850,0,Kirkland,55,0
463,2014-05-14 ,405100.0,2.0,1.0,840,3522,1.0,3,840,0,Seattle,73,8
464,2014-05-14 ,372977.0,3.0,2.5,1690,1618,2.0,3,1150,540,Issaquah,6,0
465,2014-05-14 ,310000.0,3.0,1.0,1050,9876,1.0,3,1050,0,Kenmore,67,0
466,2014-05-14 ,538000.0,3.0,1.75,1400,3825,1.5,4,1100,300,Seattle,116,0
467,2014-05-14 ,702500.0,3.0,1.5,2360,6750,2.0,5,1930,430,Seattle,94,0
468,2014-05-14 ,565000.0,4.0,2.5,2240,14667,2.0,4,2240,0,Newcastle,31,0
469,2014-05-14 ,723000.0,4.0,2.5,2700,4004,2.0,3,2700,0,Issaquah,16,17
470,2014-05-14 ,325000.0,3.0,2.5,2220,6049,2.0,4,2220,0,Kent,30,0
471,2014-05-14 ,543000.0,3.0,2.5,2090,7640,1.0,3,1360,730,Shoreline,58,6
472,2014-05-14 ,525000.0,3.0,1.75,1600,6120,1.5,3,1600,0,Seattle,96,9
473,2014-05-14 ,364000.0,4.0,1.75,2010,8625,1.0,4,1340,670,Shoreline,63,19
474,2014-05-14 ,394475.0,2.0,1.0,830,4000,1.0,3,830,0,Seattle,65,15
475,2014-05-14 ,316000.0,4.0,2.5,2010,7226,2.0,3,2010,0,Auburn,25,0
476,2014-05-14 ,339950.0,3.0,1.0,1050,5402,1.5,4,1050,0,Seattle,114,30
477,2014-05-14 ,160000.0,3.0,1.0,860,11900,1.0,4,860,0,Kent,57,0
478,2014-05-14 ,139000.0,3.0,1.0,1100,17334,1.0,3,1100,0,Auburn,42,0
479,2014-05-14 ,562000.0,3.0,1.5,1830,8000,1.0,4,1830,0,Bellevue,63,19
480,2014-05-14 ,511000.0,3.0,2.5,1820,4883,2.0,3,1820,0,Kenmore,15,0
481,2014-05-14 ,356000.0,3.0,3.5,2100,12384,2.0,3,2100,0,Tukwila,40,0
482,2014-05-14 ,470000.0,4.0,2.5,2310,14023,2.0,3,2310,0,Duvall,29,0
483,2014-05-14 ,715000.0,4.0,2.25,2060,5649,1.0,5,1360,700,Seattle,79,0
484,2014-05-14 ,458000.0,3.0,1.0,1660,7500,1.0,4,1060,600,Seattle,80,19
485,2014-05-14 ,305495.0,3.0,1.75,2110,10200,2.0,4,2110,0,Renton,54,0
486,2014-05-14 ,340000.0,3.0,2.25,1970,3716,2.0,3,1970,0,Renton,23,0
487,2014-05-14 ,310000.0,3.0,1.0,1480,7830,1.0,3,1480,0,Shoreline,68,12
488,2014-05-14 ,349950.0,5.0,3.0,2257,10117,1.0,3,1363,894,SeaTac,15,0
489,2014-05-14 ,267800.0,2.0,1.0,700,6000,1.0,4,700,0,Shoreline,71,35
490,2014-05-14 ,234000.0,4.0,2.0,1630,9010,1.0,4,1050,580,Auburn,45,0
491,2014-05-14 ,740000.0,4.0,2.5,3430,10157,2.0,3,3430,0,Kirkland,20,0
492,2014-05-14 ,607500.0,5.0,1.75,2220,6000,1.5,3,1420,800,Seattle,97,22
493,2014-05-14 ,223000.0,3.0,1.75,1340,7473,1.0,4,1340,0,Auburn,47,0
494,2014-05-14 ,802000.0,3.0,2.5,2580,13096,2.0,3,2580,0,Redmond,34,0
495,2014-05-14 ,253000.0,4.0,2.5,2230,4541,2.0,3,2230,0,Covington,14,0
496,2014-05-14 ,1058000.0,4.0,2.0,2290,11137,1.0,4,2290,0,Bellevue,65,11
497,2014-05-14 ,300000.0,3.0,1.0,1260,8280,1.0,3,1260,0,Seattle,74,0
498,2014-05-14 ,625000.0,4.0,2.75,1680,11180,1.0,4,1680,0,Redmond,54,0
499,2014-05-14 ,707000.0,4.0,3.25,3200,7081,2.0,3,3200,0,Sammamish,16,17
500,2014-05-14 ,950000.0,4.0,2.5,3320,7644,2.0,3,3320,0,Bellevue,25,0
501,2014-05-14 ,498000.0,4.0,2.75,2270,7375,1.0,4,1290,980,Kirkland,47,0
502,2014-05-14 ,450000.0,3.0,2.5,2910,17172,2.0,3,2910,0,Federal Way,31,0
503,2014-05-14 ,955000.0,5.0,2.25,2510,9887,2.0,3,2510,0,Mercer Island,48,18
504,2014-05-14 ,215000.0,2.0,1.0,1240,7200,1.0,3,1240,0,Tukwila,53,9
505,2014-05-14 ,437000.0,3.0,2.75,2580,5200,2.0,3,2580,0,Renton,12,0
506,2014-05-14 ,773000.0,3.0,2.75,2470,3600,2.0,3,2470,0,Issaquah,13,0
507,2014-05-15 ,256883.0,3.0,2.5,1690,5025,2.0,3,1690,0,Federal Way,17,0
508,2014-05-15 ,592500.0,4.0,2.5,2240,12032,1.0,3,2240,0,Sammamish,37,11
509,2014-05-15 ,252350.0,3.0,2.0,1650,7352,1.0,3,1160,490,Renton,41,6
510,2014-05-15 ,370000.0,4.0,2.5,2710,5880,2.0,3,2710,0,Auburn,22,14
511,2014-05-15 ,465750.0,3.0,1.5,1260,10350,1.0,3,1260,0,Bellevue,61,31
512,2014-05-15 ,185000.0,3.0,1.0,1150,8100,1.0,3,1150,0,Seattle,88,0
513,2014-05-15 ,582800.0,4.0,2.75,2550,7636,1.0,3,1440,1110,Sammamish,34,0
514,2014-05-15 ,245000.0,3.0,1.75,1490,6930,1.0,4,1490,0,Kent,30,0
515,2014-05-15 ,302000.0,4.0,1.75,2020,7865,1.0,4,1010,1010,Renton,57,0
516,2014-05-15 ,250000.0,3.0,1.0,1230,10350,1.0,4,1230,0,Renton,63,19
517,2014-05-15 ,255000.0,4.0,2.5,2070,7800,2.0,3,2070,0,Federal Way,31,0
518,2014-05-15 ,190000.0,3.0,1.0,1090,8520,1.0,3,1090,0,Federal Way,53,9
519,2014-05-15 ,349950.0,3.0,1.0,1400,7066,1.0,3,1400,0,Seattle,63,20
520,2014-05-15 ,613000.0,4.0,2.0,1550,4815,1.5,3,1550,0,Seattle,111,16
521,2014-05-15 ,300000.0,3.0,1.0,1220,13000,1.0,4,1220,0,Shoreline,65,11
522,2014-05-15 ,455000.0,3.0,2.5,1870,7344,1.0,3,1470,400,Kirkland,40,0
523,2014-05-15 ,197500.0,3.0,1.0,980,3090,1.5,3,980,0,Seattle,117,15
524,2014-05-15 ,412500.0,3.0,1.5,1490,8475,1.0,4,1490,0,Redmond,57,0
525,2014-05-15 ,395300.0,3.0,1.5,1120,7000,1.0,3,1120,0,Bellevue,65,15
526,2014-05-15 ,342400.0,3.0,2.25,1180,9630,2.0,3,1180,0,Kenmore,34,0
527,2014-05-15 ,316500.0,4.0,2.5,2150,6807,2.0,4,2150,0,Kent,29,0
528,2014-05-15 ,390000.0,3.0,2.5,2240,10800,2.0,3,2240,0,Kenmore,24,0
529,2014-05-15 ,225000.0,3.0,2.0,1400,7384,1.0,3,1150,250,Renton,41,6
530,2014-05-15 ,575000.0,2.0,1.0,1490,6000,1.0,3,1090,400,Seattle,74,0
531,2014-05-15 ,585000.0,5.0,1.75,2000,3750,2.0,4,2000,0,Seattle,99,0
532,2014-05-15 ,620000.0,4.0,2.5,2680,9185,2.0,3,2680,0,Issaquah,31,0
533,2014-05-15 ,204700.0,4.0,2.0,1670,9987,1.0,3,1670,0,Auburn,53,9
534,2014-05-15 ,695000.0,4.0,3.0,3150,9130,2.0,3,3150,0,Sammamish,19,0
535,2014-05-15 ,689900.0,4.0,3.25,2740,7266,2.0,3,2060,680,Issaquah,17,0
536,2014-05-15 ,375000.0,4.0,1.75,1890,8000,1.0,4,1250,640,Shoreline,60,19
537,2014-05-15 ,215000.0,3.0,1.0,1160,10384,1.0,4,1160,0,Maple Valley,51,0
538,2014-05-15 ,263000.0,3.0,2.25,1590,7748,2.0,4,1590,0,Federal Way,29,0
539,2014-05-15 ,400000.0,3.0,1.0,1630,10304,1.0,5,1630,0,Shoreline,67,0
540,2014-05-15 ,525000.0,3.0,2.5,2700,7434,2.0,3,2700,0,Woodinville,29,0
541,2014-05-15 ,349950.0,3.0,2.5,1700,7496,2.0,3,1700,0,Renton,26,0
542,2014-05-15 ,744000.0,4.0,3.0,1980,5352,2.5,3,1980,0,Seattle,79,15
543,2014-05-15 ,312500.0,2.0,1.0,880,6345,1.0,3,880,0,Seattle,101,19
544,2014-05-15 ,240000.0,3.0,2.0,1400,6200,1.0,3,700,700,Shoreline,72,26
545,2014-05-15 ,495000.0,4.0,2.0,2050,4000,1.5,5,1210,840,Seattle,79,0
546,2014-05-15 ,640000.0,4.0,2.0,2560,7798,1.0,4,1890,670,Seattle,73,32
547,2014-05-15 ,417000.0,3.0,1.5,1340,10224,1.0,4,1340,0,Bellevue,64,0
548,2014-05-15 ,174950.0,3.0,1.0,1060,5200,1.0,5,1060,0,Covington,50,0
549,2014-05-15 ,295000.0,3.0,1.5,850,2500,1.0,3,850,0,Seattle,34,0
550,2014-05-15 ,423000.0,4.0,1.75,1880,7303,1.0,3,1010,870,Kirkland,44,0
551,2014-05-15 ,839000.0,3.0,1.0,1230,12305,1.0,3,1230,0,Bellevue,65,30
552,2014-05-15 ,343000.0,4.0,1.75,2290,10290,1.0,3,1340,950,Seattle,60,8
